,direc,y_x,score
5199,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_25_3,0.1859189
5200,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_20_7,0.1859189
5201,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_3_1,0.1859189
5202,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_11_7,0.1859189
5203,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_28_25,0.06362285
5204,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_11_6,0.1859189
5205,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_25_27,0.058590066
5206,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_3_21,0.02522135
5207,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_2_16,0.017164543
5208,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_24_11,0.118691094
5209,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_23_19,0.038285695
5210,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_26_28,0.037061926
5211,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_15_3,0.1859189
5212,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_2_15,0.15983279
5213,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_18_10,0.17715046
5214,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_2_5,0.1859189
5215,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_30_8,0.2642425
5216,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_9_32,0.0063502607
5217,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_9_5,0.1859189
5218,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_13_23,0.0053833905
5219,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_28_11,0.1477277
5220,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_15_27,0.012775321
5221,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_30_2,0.1859189
5222,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_10_27,0.10264924
5223,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_25_6,0.1859189
5224,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_28_24,0.18054575
5225,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_15_24,0.084665
5226,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_2_3,0.1859189
5227,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_27_3,0.1859189
5228,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_30_31,0.012282134
5229,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_19_25,0.104755126
5230,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_13_24,0.009837625
5231,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_23_3,0.1859189
5232,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_2_10,0.1859189
5233,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_27_17,0.13120309
5234,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_1_2,0.1859189
5235,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_6_31,0.0080671795
5236,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_13_28,0.025433028
5237,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_10_32,0.022325145
5238,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_17_8,0.1859189
5239,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_8_17,0.12210841
5240,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_27_1,0.1859189
5241,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_18_8,0.1859189
5242,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_7_24,0.048470344
5243,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_8_3,0.1859189
5244,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_9_9,0.1859189
5245,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_14_20,0.023969203
5246,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_4_3,0.1859189
5247,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_15_26,0.0435422
5248,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_11_4,0.1859189
5249,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_3_23,0.0123188915
5250,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_6_24,0.03513825
5251,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_29_21,0.0068205176
5252,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_23_27,0.018660454
5253,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_23_2,0.1859189
5254,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_13_16,0.02168168
5255,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_17_15,0.010853085
5256,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_10_31,0.013370268
5257,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_32_32,0.045161832
5258,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_26_11,0.12240837
5259,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_1_26,0.010458249
5260,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_19_31,0.1765524
5261,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_19_10,0.06978017
5262,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_24_3,0.1859189
5263,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_22_4,0.1859189
5264,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_28_31,0.044659033
5265,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_22_1,0.1859189
5266,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_15_2,0.1859189
5267,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_23_8,0.17647955
5268,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_21_30,0.008661516
5269,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_7_1,0.1859189
5270,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_8_10,0.1859189
5271,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_19_8,0.1859189
5272,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_2_26,0.018157292
5273,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_14_13,0.6459281
5274,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_20_32,0.014962237
5275,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_5_22,0.09292434
5276,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_12_7,0.1859189
5277,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_11_18,0.078539856
5278,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_4_21,0.106332876
5279,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_17_24,0.070781715
5280,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_7_3,0.1859189
5281,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_22_31,0.08191828
5282,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_23_24,0.08196274
5283,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_23_25,0.879243
5284,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_28_6,0.1859189
5285,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_9_29,0.02600425
5286,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_24_7,0.1859189
5287,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_18_11,0.114263274
5288,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_27_19,0.13381815
5289,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_11_3,0.1859189
5290,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_5_29,0.00919544
5291,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_6_1,0.1859189
5292,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_11_22,0.057313345
5293,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_8_5,0.1859189
5294,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_19_1,0.1859189
5295,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_4_20,0.010669943
5296,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_2_28,0.02138066
5297,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_2_29,0.37741354
5298,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_20_8,0.1859189
5299,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_11_28,0.15591775
5300,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_18_18,0.054576095
5301,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_4_11,0.1859189
5302,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_4_29,0.013837974
5303,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_20_17,0.04035635
5304,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_32_11,0.10025607
5305,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_30_12,0.105928466
5306,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_23_32,0.024142198
5307,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_19_16,0.11933613
5308,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_27_8,0.02994582
5309,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_29_27,0.3390692
5310,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_31_2,0.1859189
5311,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_31_27,0.008149528
5312,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_21_12,0.11144719
5313,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_12_31,0.009019427
5314,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_19_11,0.12929738
5315,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_3_22,0.088425934
5316,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_4_10,0.1859189
5317,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_6_9,0.1859189
5318,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_12_26,0.08759973
5319,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_14_11,0.09570495
5320,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_21_5,0.1859189
5321,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_28_22,0.024613641
5322,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_20_6,0.1859189
5323,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_30_6,0.1859189
5324,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_31_12,0.10733023
5325,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_2_22,0.073287785
5326,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_11_14,0.10980295
5327,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_19_14,0.13847879
5328,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_11_5,0.1859189
5329,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_23_26,0.020893583
5330,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_5_1,0.1859189
5331,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_17_5,0.1859189
5332,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_2_20,0.012281689
5333,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_25_18,0.04810631
5334,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_28_3,0.1859189
5335,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_8_20,0.3171267
5336,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_28_29,0.023013903
5337,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_26_2,0.1859189
5338,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_12_24,0.02617778
5339,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_9_4,0.1859189
5340,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_18_1,0.1859189
5341,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_16_1,0.1859189
5342,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_8_2,0.1859189
5343,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_16_29,0.10894101
5344,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_21_6,0.1859189
5345,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_25_9,0.19271615
5346,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_5_30,0.007057841
5347,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_23_18,0.048153006
5348,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_16_19,0.04235581
5349,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_12_11,0.18261248
5350,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_15_23,0.027511535
5351,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_3_14,0.91935897
5352,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_4_13,0.91630757
5353,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_16_2,0.1859189
5354,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_1_13,0.05359594
5355,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_24_5,0.1859189
5356,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_20_15,0.17338954
5357,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_19_5,0.1859189
5358,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_13_14,0.13027637
5359,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_10_17,0.053100016
5360,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_9_18,0.12774354
5361,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_7_29,0.011389041
5362,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_12_19,0.036698803
5363,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_12_10,0.1859189
5364,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_9_24,0.1649421
5365,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_7_21,0.11527036
5366,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_32_7,0.111161724
5367,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_23_17,0.075423434
5368,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_3_20,0.011933078
5369,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_26_20,0.013838233
5370,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_15_4,0.1859189
5371,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_7_5,0.1859189
5372,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_25_31,0.045413118
5373,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_5_15,0.2848829
5374,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_6_20,0.12028342
5375,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_26_22,0.03422498
5376,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_6_19,0.13116886
5377,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_1_28,0.13356735
5378,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_9_16,0.04633353
5379,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_10_20,0.09869409
5380,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_9_2,0.1859189
5381,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_16_30,0.0133603
5382,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_4_25,0.02142759
5383,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_11_10,0.1859189
5384,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_28_4,0.1859189
5385,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_28_8,0.086085446
5386,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_29_4,0.1859189
5387,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_17_18,0.11306243
5388,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_29_25,0.25884634
5389,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_28_7,0.17744276
5390,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_25_32,0.04156945
5391,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_12_17,0.49941233
5392,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_15_14,0.18240945
5393,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_17_10,0.20615266
5394,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_12_3,0.1859189
5395,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_29_29,0.013403489
5396,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_23_14,0.12047957
5397,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_8_32,0.013791874
5398,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_12_16,0.010651898
5399,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_32_23,0.20831664
5400,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_21_1,0.1859189
5401,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_3_2,0.1859189
5402,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_27_11,0.19340432
5403,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_11_25,0.2510736
5404,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_9_8,0.1859189
5405,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_18_32,0.009402102
5406,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_14_8,0.1859189
5407,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_1_25,0.03369678
5408,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_16_28,0.015752524
5409,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_6_28,0.0095604155
5410,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_27_4,0.1859189
5411,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_6_29,0.006091546
5412,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_25_29,0.011244593
5413,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_19_9,0.14080225
5414,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_9_19,0.8901253
5415,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_11_21,0.04267713
5416,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_32_17,0.057458267
5417,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_25_10,0.16920406
5418,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_27_24,0.32144037
5419,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_18_28,0.042092282
5420,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_9_26,0.041055806
5421,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_31_4,0.1859189
5422,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_29_14,0.14303508
5423,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_24_28,0.045638397
5424,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_2_12,0.1859189
5425,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_12_32,0.078480676
5426,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_19_12,0.1651429
5427,47RPL_32_times_32,S2B_MSIL2A_20240309T034559_R104_T47RPL_20240309T081726_visual_11_11,0.21725409
